heading_x;heading_z
-0.113697;0.993515
-0.107836;0.994169
-0.101962;0.994788
-0.096076;0.995374
-0.090177;0.995926
-0.084264;0.996443
-0.078337;0.996927
-0.072396;0.997376
-0.066441;0.99779
-0.06047;0.99817
-0.054484;0.998515
-0.048482;0.998824
-0.042464;0.999098
-0.03643;0.999336
-0.030379;0.999538
-0.02431;0.999704
-0.018223;0.999834
-0.012119;0.999927
-0.005996;0.999982
0.000145;1.0
0.006306;0.99998
0.012487;0.999922
0.018687;0.999825
0.024908;0.99969
0.031149;0.999515
0.037411;0.9993
0.043695;0.999045
0.05;0.998749
0.056328;0.998412
0.062677;0.998034
0.06905;0.997613
0.075445;0.99715
0.081864;0.996643
0.088307;0.996093
0.094774;0.995499
0.101265;0.99486
0.10778;0.994175
0.114294;0.993447
0.120739;0.992684
0.12711;0.991889
0.133406;0.991062
0.139625;0.990204
0.145767;0.989319
0.151829;0.988407
0.157811;0.987469
0.163713;0.986508
0.169532;0.985525
0.175268;0.984521
0.18092;0.983498
0.186487;0.982457
0.191969;0.981401
0.197366;0.98033
0.202675;0.979246
0.207898;0.978151
0.213033;0.977045
0.21808;0.975931
0.223039;0.974809
0.22791;0.973682
0.232692;0.972551
0.237385;0.971416
0.241989;0.970279
0.246504;0.969142
0.250929;0.968005
0.255266;0.966871
0.259513;0.96574
0.263672;0.964612
0.267741;0.963491
0.271722;0.962376
0.275614;0.961269
0.279417;0.96017
0.283132;0.959081
0.286759;0.958003
0.290298;0.956936
0.293749;0.955883
0.297113;0.954842
0.30039;0.953816
0.303581;0.952806
0.306685;0.951811
0.309703;0.950833
0.312635;0.949873
0.315482;0.948932
0.318244;0.948009
0.320921;0.947106
0.323514;0.946223
0.326024;0.945362
0.328449;0.944522
0.330792;0.943704
0.333051;0.942909
0.335228;0.942137
0.337323;0.941389
0.339336;0.940665
0.341268;0.939966
0.343118;0.939292
0.344888;0.938644
0.346577;0.938021
0.348186;0.937425
0.349715;0.936856
0.351165;0.936314
0.352535;0.935799
0.353827;0.935311
0.355039;0.934851
0.356173;0.93442
0.357228;0.934017
0.358206;0.933643
0.359105;0.933297
0.359927;0.93298
0.360672;0.932693
0.361338;0.932435
0.361928;0.932206
0.36244;0.932007
0.362876;0.931837
0.363235;0.931698
0.363516;0.931588
0.363721;0.931508
0.363849;0.931458
0.363901;0.931438
0.363876;0.931448
0.363774;0.931487
0.363595;0.931557
0.36334;0.931657
0.363008;0.931786
0.362599;0.931945
0.362113;0.932134
0.36155;0.932353
0.36091;0.9326
0.360193;0.932878
0.359399;0.933184
0.358527;0.93352
0.357577;0.933884
0.356549;0.934277
0.355443;0.934698
0.354259;0.935147
0.352996;0.935625
0.351655;0.93613
0.350234;0.936662
0.348735;0.937222
0.347155;0.937808
0.345496;0.93842
0.343757;0.939059
0.341937;0.939723
0.340037;0.940412
0.338055;0.941126
0.335992;0.941865
0.333848;0.942627
0.331621;0.943413
0.329312;0.944221
0.32692;0.945052
0.324446;0.945904
0.321887;0.946778
0.319245;0.947672
0.316519;0.948586
0.313709;0.949519
0.310813;0.950471
0.307833;0.95144
0.304767;0.952427
0.301615;0.95343
0.298377;0.954448
0.295053;0.955481
0.291642;0.956528
0.288144;0.957587
0.284559;0.958658
0.280887;0.959741
0.277126;0.960833
0.273278;0.961935
0.269342;0.963045
0.265318;0.964161
0.261205;0.965283
0.257031;0.966403
0.252875;0.967499
0.248743;0.968569
0.244636;0.969615
0.240554;0.970636
0.236498;0.971632
0.232467;0.972604
0.228462;0.973553
0.224483;0.974478
0.22053;0.97538
0.216604;0.97626
0.212705;0.977116
0.208833;0.977951
0.204989;0.978764
0.201172;0.979556
0.197383;0.980326
0.193623;0.981076
0.18989;0.981805
0.186186;0.982515
0.18251;0.983204
0.178863;0.983874
0.175245;0.984525
0.171655;0.985157
0.168095;0.985771
0.164565;0.986366
0.161063;0.986944
0.157591;0.987504
0.154149;0.988048
0.150736;0.988574
0.147353;0.989084
0.144;0.989578
0.140677;0.990056
0.137383;0.990518
0.13412;0.990965
0.130887;0.991397
0.127683;0.991815
0.12451;0.992218
0.121367;0.992608
0.118255;0.992983
0.115172;0.993346
0.11212;0.993695
0.109098;0.994031
0.106106;0.994355
0.103144;0.994666
0.100213;0.994966
0.097312;0.995254
0.094441;0.99553
0.0916;0.995796
0.088789;0.99605
0.086009;0.996294
0.083258;0.996528
0.080538;0.996752
0.077848;0.996965
0.075187;0.997169
0.072557;0.997364
0.069957;0.99755
0.067386;0.997727
0.064846;0.997895
0.062335;0.998055
0.059853;0.998207
0.057402;0.998351
0.05498;0.998487
0.052588;0.998616
0.050225;0.998738
0.047892;0.998853
0.045588;0.99896
0.043313;0.999062
0.041068;0.999156
0.038852;0.999245
0.036665;0.999328
0.034507;0.999404
0.032378;0.999476
0.030278;0.999542
0.028207;0.999602
0.026165;0.999658
0.024151;0.999708
0.022166;0.999754
0.02021;0.999796
0.018283;0.999833
0.016384;0.999866
0.014513;0.999895
0.012671;0.99992
0.010857;0.999941
0.009071;0.999959
0.007313;0.999973
0.005584;0.999984
0.003883;0.999992
0.002209;0.999998
0.000564;1.0
-0.001053;0.999999
-0.002643;0.999997
-0.004204;0.999991
-0.005738;0.999984
-0.007245;0.999974
-0.008723;0.999962
-0.010174;0.999948
-0.011598;0.999933
-0.012993;0.999916
-0.014362;0.999897
-0.015703;0.999877
-0.017016;0.999855
-0.018302;0.999833
-0.019561;0.999809
-0.020792;0.999784
-0.021996;0.999758
-0.023173;0.999731
-0.024323;0.999704
-0.025445;0.999676
-0.02654;0.999648
-0.027608;0.999619
-0.028649;0.99959
-0.029663;0.99956
-0.030649;0.99953
-0.031608;0.9995
-0.03254;0.99947
-0.033445;0.999441
-0.034323;0.999411
-0.035173;0.999381
-0.035997;0.999352
-0.036793;0.999323
-0.037562;0.999294
-0.038303;0.999266
-0.039018;0.999239
-0.039705;0.999211
-0.040364;0.999185
-0.040997;0.999159
