path_x; path_z
-241.784308; -493.004186
-242.526785; -492.508052
-243.266505; -492.007807
-244.003425; -491.503447
-244.737506; -490.994965
-245.46871; -490.482353
-246.196997; -489.965606
-246.922327; -489.444716
-247.64466; -488.919679
-248.363956; -488.390488
-249.080174; -487.857139
-249.793272; -487.319626
-250.503209; -486.777944
-251.209942; -486.232091
-251.913431; -485.682061
-252.613632; -485.127851
-253.310501; -484.569459
-254.003997; -484.006882
-254.694074; -483.440118
-255.38069; -482.869165
-256.063801; -482.294023
-256.743362; -481.714688
-257.419323; -481.131168
-258.091648; -480.543455
-258.760289; -479.951552
-259.425198; -479.355461
-260.086332; -478.755185
-260.743643; -478.150727
-261.397086; -477.542088
-262.046615; -476.929274
-262.692183; -476.312289
-263.333743; -475.691138
-263.97125; -475.065827
-264.604679; -474.436339
-265.233919; -473.802746
-265.858983; -473.164997
-266.479804; -472.523118
-267.096337; -471.877118
-267.708535; -471.227009
-268.316349; -470.5728
-268.919734; -469.914503
-269.518642; -469.25213
-270.113013; -468.585711
-270.702834; -467.91522
-271.28803; -467.240705
-271.868563; -466.562172
-272.444387; -465.879637
-273.015454; -465.193119
-273.58172; -464.502634
-274.143138; -463.808202
-274.699664; -463.109842
-275.251253; -462.407576
-275.797858; -461.701424
-276.339437; -460.99141
-276.875951; -460.277551
-277.407364; -459.559899
-277.933679; -458.838499
-278.454895; -458.113406
-278.97101; -457.384672
-279.482022; -456.652351
-279.98793; -455.916494
-280.488737; -455.177152
-280.984435; -454.434385
-281.47503; -453.688236
-281.960521; -452.938756
-282.44091; -452.185994
-282.916197; -451.43
-283.386383; -450.670822
-283.851469; -449.908509
-284.311457; -449.143108
-284.766348; -448.374666
-285.216144; -447.603232
-285.660857; -446.828832
-286.100465; -446.051554
-286.534984; -445.271418
-286.964416; -444.48847
-287.388764; -443.702753
-287.80803; -442.914311
-288.222215; -442.123188
-288.631323; -441.329427
-289.035355; -440.53307
-289.434314; -439.734159
-289.828201; -438.932735
-290.21702; -438.128839
-290.600773; -437.322513
-290.979461; -436.513795
-291.353098; -435.702703
-291.721663; -434.889327
-292.08517; -434.073676
-292.443622; -433.255791
-292.797019; -432.435709
-293.145365; -431.613467
-293.48866; -430.789104
-293.826906; -429.962656
-294.160105; -429.134159
-294.488258; -428.303651
-294.811365; -427.471167
-295.129428; -426.636742
-295.442447; -425.800412
-295.750424; -424.962213
-296.053358; -424.122177
-296.351257; -423.280322
-296.644106; -422.436719
-296.931914; -421.591382
-297.21468; -420.744345
-297.492402; -419.895641
-297.765081; -419.045303
-298.032715; -418.193363
-298.295304; -417.339855
-298.552845; -416.484811
-298.805338; -415.628261
-299.052779; -414.77024
-299.295168; -413.910777
-299.532494; -413.049933
-299.76477; -412.187683
-299.991989; -411.324071
-300.214144; -410.459138
-300.43123; -409.592929
-300.643241; -408.725481
-300.850179; -407.856801
-301.052037; -406.986926
-301.248811; -406.115887
-301.440497; -405.243714
-301.627089; -404.370437
-301.808582; -403.496086
-301.984969; -402.620691
-302.156246; -401.744282
-302.322405; -400.866888
-302.48344; -399.988539
-302.639345; -399.109265
-302.790111; -398.229096
-302.935731; -397.34806
-303.076198; -396.466188
-303.211503; -395.583509
-303.341637; -394.700054
-303.466592; -393.815851
-303.586359; -392.93093
-303.700927; -392.045321
-303.810288; -391.159054
-303.91443; -390.272158
-304.013345; -389.384664
-304.107019; -388.496602
-304.195443; -387.608002
-304.278605; -386.718893
-304.356493; -385.829307
-304.429094; -384.939275
-304.496397; -384.048825
-304.558388; -383.157991
-304.615054; -382.266802
-304.666382; -381.375289
-304.712357; -380.483484
-304.752965; -379.591419
-304.788193; -378.699126
-304.818024; -377.806635
-304.842443; -376.913981
-304.861436; -376.021163
-304.874985; -375.128312
-304.883075; -374.235359
-304.885688; -373.342373
-304.882809; -372.449388
-304.87442; -371.556438
-304.860503; -370.663557
-304.841039; -369.770779
-304.816012; -368.878141
-304.785402; -367.985676
-304.74919; -367.093421
-304.707358; -366.201412
-304.659884; -365.309686
-304.606751; -364.418279
-304.547937; -363.527229
-304.483422; -362.636574
-304.413186; -361.746351
-304.337207; -360.856601
-304.255464; -359.967361
-304.167936; -359.078673
-304.074598; -358.190556
-303.975442; -357.303122
-303.870496; -356.416322
-303.759827; -355.530217
-303.643502; -354.644837
-303.52159; -353.76021
-303.394158; -352.87636
-303.261277; -351.993313
-303.123016; -351.111082
-302.979453; -350.229722
-302.830655; -349.349217
-302.676698; -348.4696
-302.517656; -347.590888
-302.353604; -346.713097
-302.184618; -345.836243
-302.010776; -344.960339
-301.832153; -344.085397
-301.648828; -343.211429
-301.46087; -342.338409
-301.268386; -341.466471
-301.071422; -340.595474
-300.870069; -339.725482
-300.664406; -338.856499
-300.454513; -337.988528
-300.240468; -337.121571
-300.022352; -336.255629
-299.800244; -335.390702
-299.574224; -334.52679
-299.344371; -333.663889
-299.110764; -332.801997
-298.873491; -331.941134
-298.632605; -331.081199
-298.388216; -330.222303
-298.140391; -329.364392
-297.88921; -328.507458
-297.634751; -327.651491
-297.377092; -326.796482
-297.116311; -325.942419
-296.852488; -325.089291
-296.585699; -324.237086
-296.316023; -323.38579
-296.043536; -322.535389
-295.768316; -321.685869
-295.490438; -320.837214
-295.209979; -319.989405
-294.927018; -319.142434
-294.641628; -318.296277
-294.353885; -317.450918
-294.063863; -316.606338
-293.771639; -315.762516
-293.477285; -314.919435
-293.180876; -314.077074
-292.882487; -313.235413
-292.58219; -312.39443
-292.280059; -311.554104
-291.976167; -310.714413
-291.670594; -309.875357
-291.363386; -309.03684
-291.054644; -308.198921
-290.74443; -307.361547
-290.432815; -306.524692
-290.11987; -305.688334
-289.805665; -304.852447
-289.490272; -304.017009
-289.173762; -303.181993
-288.856203; -302.347374
-288.537667; -301.513129
-288.218224; -300.67923
-287.897942; -299.845653
-287.576892; -299.012372
-287.255147; -298.179372
-286.932761; -297.346587
-286.60982; -296.514036
-286.286387; -295.681677
-285.962532; -294.849482
-285.638321; -294.017425
-285.313825; -293.185479
-284.989124; -292.353651
-284.664262; -291.52185
-284.339312; -290.69006
-284.014346; -289.858263
-283.689436; -289.026442
-283.364654; -288.194579
-283.040072; -287.362658
-282.715763; -286.53066
-282.391777; -285.698515
-282.068215; -284.866278
-281.745097; -284.033796
-281.422516; -283.201106
-281.100541; -282.368181
-280.779241; -281.534996
-280.458685; -280.701524
-280.138943; -279.86774
-279.820084; -279.033618
-279.502177; -278.199132
-279.185293; -277.364258
-278.869501; -276.52897
-278.554872; -275.693243
-278.241476; -274.857052
-277.929384; -274.020375
-277.618666; -273.183186
-277.309395; -272.345461
-277.001641; -271.507178
-276.695476; -270.668313
-276.390972; -269.828844
-276.088201; -268.988749
-275.787236; -268.148004
-275.48815; -267.30659
-275.191015; -266.464484
-274.895905; -265.621667
-274.602895; -264.778117
-274.312057; -263.933816
-274.023466; -263.088745
-273.737197; -262.242884
-273.453325; -261.396215
-273.171925; -260.548722
-272.893073; -259.700387
-272.616844; -258.851196
-272.343315; -258.001129
-272.072562; -257.150175
-271.804662; -256.298318
-271.539692; -255.445545
-271.277729; -254.591844
-271.018851; -253.737202
-270.763135; -252.881609
-270.51066; -252.025054
-270.261504; -251.167528
-270.015744; -250.309022
-269.77346; -249.449529
-269.534731; -248.589042
-269.29963; -247.72754
-269.068245; -246.865065
-268.840576; -246.001586
-268.616608; -245.137139
-268.396319; -244.271747
-268.179685; -243.405433
-267.966681; -242.5382
-267.757294; -241.670111
-267.551497; -240.801174
-267.349262; -239.931386
-267.150568; -239.060783
-266.955392; -238.189384
-266.763709; -237.31721
-266.575496; -236.44428
-266.390729; -235.570615
-266.209382; -234.696233
-266.031431; -233.821154
-265.856851; -232.945396
-265.685616; -232.068978
-265.517703; -231.191917
-265.353084; -230.314232
-265.191735; -229.43594
-265.033635; -228.557086
-264.878743; -227.677604
-264.727049; -226.797595
-264.57852; -225.917045
-264.433131; -225.035972
-264.290856; -224.15439
-264.151668; -223.272316
-264.015541; -222.389764
-263.882448; -221.506749
-263.752363; -220.623286
-263.625258; -219.739389
-263.501108; -218.855072
-263.379886; -217.970349
-263.261564; -217.085233
-263.146116; -216.199738
-263.033515; -215.313876
-262.923734; -214.42766
-262.816746; -213.541102
-262.712524; -212.654212
-262.611041; -211.767003
-262.51227; -210.879494
-262.416186; -209.991691
-262.322759; -209.103604
-262.231963; -208.215244
-262.143772; -207.326622
-262.058158; -206.437747
-261.975094; -205.54863
-261.894553; -204.65928
-261.816509; -203.769708
-261.740934; -202.879923
-261.667802; -201.989933
-261.597086; -201.099748
-261.528759; -200.209376
-261.462794; -199.318826
-261.399164; -198.428107
-261.337844; -197.537225
-261.278805; -196.646189
-261.222024; -195.755032
-261.167467; -194.863667
-261.115115; -193.972215
-261.064939; -193.080637
-261.016913; -192.18894
-260.97101; -191.297132
-260.927204; -190.405218
-260.885468; -189.513205
-260.845776; -188.621098
-260.808103; -187.728903
-260.772421; -186.836627
-260.738706; -185.944274
-260.70693; -185.05185
-260.677069; -184.15936
-260.649096; -183.266808
-260.622985; -182.3742
-260.59871; -181.48154
-260.576247; -180.588833
-260.555568; -179.696083
-260.53665; -178.803293
-260.519466; -177.910505
-260.503989; -177.017635
-260.490196; -176.124721
-260.478061; -175.231814
-260.467558; -174.338885
-260.458663; -173.44594
-260.451349; -172.55298
-260.445593; -171.660009
-260.441368; -170.767029
-260.43865; -169.874043
-260.437414; -168.981054
-260.437634; -168.088064
-260.439286; -167.195075
-260.442345; -166.302091
-260.446787; -165.409112
-260.452586; -164.516141
-260.459717; -163.623179
-260.468157; -162.730229
-260.47788; -161.837292
-260.488862; -160.94437
-260.501078; -160.051463
-260.514503; -159.158574
-260.529114; -158.265704
-260.544886; -157.372853
-260.561794; -156.479994
-260.579813; -155.587215
-260.59892; -154.69443
-260.61909; -153.801667
-260.640299; -152.908929
-260.662522; -152.016215
-260.685735; -151.123527
-260.709914; -150.230864
-260.735035; -149.338227
-260.761073; -148.445617
-260.788003; -147.553033
-260.815803; -146.660476
-260.844447; -145.767945
-260.873911; -144.875441
-260.904171; -143.982964
-260.935202; -143.090513
-260.966981; -142.198088
-260.999483; -141.30569
-261.032684; -140.413317
-261.06656; -139.52097
-261.101085; -138.628647
-261.136236; -137.736349
-261.171989; -136.844075
-261.208318; -135.951825
